carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
BE23,2026-05-21T22:08:22,563,543,C,0.9644760213143873,0.035523978685612745,Low Risk,2026-05-21 22:10:44
Y52M,2026-05-21T22:06:27,361,167,C,0.4626038781163435,0.5373961218836565,Low Risk,2026-05-21 22:10:44
Y9,2026-05-21T22:06:33,262,135,C,0.5152671755725191,0.4847328244274809,Low Risk,2026-05-21 22:10:44
Y20,2026-05-21T22:06:24,60,25,C,0.4166666666666667,0.5833333333333333,Low Risk,2026-05-21 22:10:44
Y10,2026-05-21T22:06:28,1145,594,C,0.5187772925764192,0.48122270742358075,Low Risk,2026-05-21 22:10:44
PM30,2026-05-21T22:08:41,350,116,C,0.3314285714285714,0.6685714285714286,Low Risk,2026-05-21 22:10:44
PM3,2026-05-21T22:07:43,388,201,C,0.5180412371134021,0.4819587628865979,Low Risk,2026-05-21 22:10:44
TWM3,2026-05-21T22:06:16,325,121,C,0.3723076923076923,0.6276923076923078,Low Risk,2026-05-21 22:10:44
CK61,2026-05-21T22:06:34,1272,1014,C,0.7971698113207547,0.2028301886792453,Low Risk,2026-05-21 22:10:44
CK60,2026-05-21T22:06:21,659,410,C,0.622154779969651,0.37784522003034904,Low Risk,2026-05-21 22:10:44
SK91,2026-05-21T22:06:26,381,224,C,0.5879265091863517,0.4120734908136483,Low Risk,2026-05-21 22:10:44
SK75,2026-05-21T22:08:43,222,73,C,0.32882882882882886,0.6711711711711712,Low Risk,2026-05-21 22:10:44
SK74,2026-05-21T22:08:47,235,116,C,0.49361702127659574,0.5063829787234042,Low Risk,2026-05-21 22:10:44
SK88,2026-05-21T22:08:30,369,158,C,0.4281842818428184,0.5718157181571816,Low Risk,2026-05-21 22:10:44
SK71,2026-05-21T22:08:46,233,93,C,0.39914163090128757,0.6008583690987124,Low Risk,2026-05-21 22:10:44
SK43,2026-05-21T22:06:08,317,208,C,0.6561514195583596,0.34384858044164035,Low Risk,2026-05-21 22:10:44
SK70,2026-05-21T22:08:49,162,50,C,0.30864197530864196,0.691358024691358,Low Risk,2026-05-21 22:10:44
SK92,2026-05-21T22:06:14,296,153,C,0.5168918918918919,0.4831081081081081,Low Risk,2026-05-21 22:10:44
SK80,2026-05-21T22:08:51,358,51,C,0.1424581005586592,0.8575418994413408,Medium Risk,2026-05-21 22:10:44
SK72,2026-05-21T22:08:37,200,55,C,0.275,0.725,Medium Risk,2026-05-21 22:10:44
SK73,2026-05-21T22:08:24,208,102,C,0.49038461538461536,0.5096153846153846,Low Risk,2026-05-21 22:10:44
SK83,2026-05-21T22:06:20,100,18,C,0.18,0.8200000000000001,Medium Risk,2026-05-21 22:10:44
SK86,2026-05-21T22:08:42,262,83,C,0.31679389312977096,0.6832061068702291,Low Risk,2026-05-21 22:10:44
SK78,2026-05-21T22:08:40,266,96,C,0.3609022556390977,0.6390977443609023,Low Risk,2026-05-21 22:10:44
SK68,2026-05-21T22:08:39,233,77,C,0.33047210300429186,0.6695278969957081,Low Risk,2026-05-21 22:10:44
SK3,2026-05-21T22:06:29,700,393,C,0.5614285714285714,0.4385714285714286,Low Risk,2026-05-21 22:10:44
SK58,2026-05-21T22:08:28,1164,690,C,0.5927835051546392,0.4072164948453608,Low Risk,2026-05-21 22:10:44
PM31,2026-05-21T22:08:53,625,345,C,0.552,0.44799999999999995,Low Risk,2026-05-21 22:10:44
SK87,2026-05-21T22:06:27,115,49,C,0.4260869565217391,0.5739130434782609,Low Risk,2026-05-21 22:10:44
CK3A,2026-05-21T22:06:29,517,397,C,0.7678916827852998,0.23210831721470015,Low Risk,2026-05-21 22:10:44
CK3,2026-05-21T22:06:09,282,102,C,0.3617021276595745,0.6382978723404256,Low Risk,2026-05-21 22:10:44
CK55,2026-05-21T22:08:55,356,93,C,0.2612359550561798,0.7387640449438202,Medium Risk,2026-05-21 22:10:44
CK29,2026-05-21T22:08:56,25,3,C,0.12,0.88,Medium Risk,2026-05-21 22:10:44
CK28,2026-05-21T22:08:51,184,125,C,0.6793478260869565,0.32065217391304346,Low Risk,2026-05-21 22:10:44
AM22,2026-05-21T09:21:45,459,285,C,0.6209150326797386,0.3790849673202614,Low Risk,2026-05-21 22:10:44
AM20,2026-05-21T09:21:45,676,496,C,0.7337278106508875,0.26627218934911245,Low Risk,2026-05-21 22:10:44
AM18,2026-05-21T09:21:45,451,176,C,0.3902439024390244,0.6097560975609756,Low Risk,2026-05-21 22:10:44
A20,2026-05-21T09:21:45,83,0,C,0.0,1.0,High Risk,2026-05-21 22:10:44
A65,2026-05-21T22:05:40,96,48,C,0.5,0.5,Low Risk,2026-05-21 22:10:44
A60,2026-05-21T22:07:38,505,263,C,0.5207920792079208,0.4792079207920792,Low Risk,2026-05-21 22:10:44
A50,2026-05-21T22:07:36,205,34,C,0.16585365853658537,0.8341463414634146,Medium Risk,2026-05-21 22:10:44
HG22,2026-05-21T21:59:48,116,20,C,0.1724137931034483,0.8275862068965517,Medium Risk,2026-05-21 22:10:44
CK25,2026-05-21T22:08:45,107,0,C,0.0,1.0,High Risk,2026-05-21 22:10:44
CK24,2026-05-21T22:08:58,34,0,C,0.0,1.0,High Risk,2026-05-21 22:10:44
STAM,2026-05-21T22:00:24,274,171,C,0.6240875912408759,0.37591240875912413,Low Risk,2026-05-21 22:10:44
AM79,2026-05-21T22:07:39,472,267,C,0.565677966101695,0.43432203389830504,Low Risk,2026-05-21 22:10:44
A34,2026-05-21T22:07:18,220,116,C,0.5272727272727272,0.4727272727272728,Low Risk,2026-05-21 22:10:44
AM96,2026-05-21T22:06:58,643,390,C,0.6065318818040435,0.3934681181959565,Low Risk,2026-05-21 22:10:44
A85,2026-05-21T22:07:40,93,31,C,0.3333333333333333,0.6666666666666667,Low Risk,2026-05-21 22:10:44
A72,2026-05-21T22:06:46,324,161,C,0.49691358024691357,0.5030864197530864,Low Risk,2026-05-21 22:10:44
A67,2026-05-21T22:07:30,712,392,C,0.550561797752809,0.449438202247191,Low Risk,2026-05-21 22:10:44
SK51,2026-05-21T21:54:53,541,0,C,0.0,1.0,High Risk,2026-05-21 22:10:44
BMVM,2026-05-21T22:02:44,361,52,C,0.1440443213296399,0.8559556786703602,Medium Risk,2026-05-21 22:10:44
HE3,2026-05-21T21:56:03,148,6,C,0.04054054054054054,0.9594594594594594,High Risk,2026-05-21 22:10:44
TB2,2026-05-21T22:00:07,51,0,C,0.0,1.0,High Risk,2026-05-21 22:10:44
JKM,2026-05-21T21:59:17,360,30,C,0.08333333333333333,0.9166666666666666,High Risk,2026-05-21 22:10:44
JKS,2026-05-21T21:59:17,42,28,C,0.6666666666666666,0.33333333333333337,Low Risk,2026-05-21 22:10:44
SPM,2026-05-21T22:02:38,719,705,C,0.980528511821975,0.01947148817802502,Low Risk,2026-05-21 22:10:44
FR2C,2026-05-21T22:00:28,256,211,C,0.82421875,0.17578125,Low Risk,2026-05-21 22:10:44
GM1A,2026-05-21T21:55:59,414,412,C,0.9951690821256038,0.004830917874396157,Low Risk,2026-05-21 22:10:44
AR5M,2026-05-21T21:59:10,419,198,C,0.47255369928400953,0.5274463007159904,Low Risk,2026-05-21 22:10:44
AR9,2026-05-21T21:59:10,64,4,C,0.0625,0.9375,High Risk,2026-05-21 22:10:44
C5,2026-05-21T22:00:28,361,361,C,1.0,0.0,Low Risk,2026-05-21 22:10:44
C9,2026-05-21T21:55:59,316,218,C,0.689873417721519,0.310126582278481,Low Risk,2026-05-21 22:10:44
U46,2026-05-21T21:57:00,241,120,C,0.4979253112033195,0.5020746887966805,Low Risk,2026-05-21 22:10:44
U15,2026-05-21T21:57:05,419,196,C,0.4677804295942721,0.532219570405728,Low Risk,2026-05-21 22:10:44
U3,2026-05-21T22:00:17,159,50,C,0.31446540880503143,0.6855345911949686,Low Risk,2026-05-21 22:10:44
U32,2026-05-21T21:56:58,128,52,C,0.40625,0.59375,Low Risk,2026-05-21 22:10:44
B75,2026-05-21T22:08:21,329,250,C,0.7598784194528876,0.2401215805471124,Low Risk,2026-05-21 22:10:44
U38,2026-05-21T22:08:40,115,7,C,0.06086956521739131,0.9391304347826087,High Risk,2026-05-21 22:10:44
U10,2026-05-21T22:04:48,214,88,C,0.411214953271028,0.5887850467289719,Low Risk,2026-05-21 22:10:44
C8,2026-05-21T22:08:57,347,215,C,0.6195965417867435,0.3804034582132565,Low Risk,2026-05-21 22:10:44
